,Station Name,Station ID,Number of Customers,Average Trip Duration (min),Latitude,Longitude,Year
1108,E 48 St & 5 Ave,3233.0,29320,820.4762960436562,40.757245679133575,-73.97805914282799,2016
1109,E 5 St & Avenue C,393.0,16565,832.7076969514036,40.7229920799969,-73.97995466001362,2016
1110,E 51 St & 1 Ave,454.0,14682,1095.3293148072469,40.75455731001113,-73.96592976000628,2016
1111,E 51 St & Lexington Ave,522.0,17762,908.5160454903727,40.75714758000369,-73.97207835999382,2016
1112,E 52 St & 2 Ave,441.0,21100,976.727345971564,40.756014000013536,-73.96741600002326,2016
1113,E 53 St & Lexington Ave,367.0,27254,928.3788801643796,40.75828065001234,-73.97069431002042,2016
1114,E 53 St & Madison Ave,456.0,18708,904.3828308744922,40.759710800011106,-73.9740231100004,2016
1115,E 55 St & 2 Ave,385.0,21361,903.4760076775432,40.757973219993225,-73.96603307997054,2016
1116,E 55 St & 3 Ave,3223.0,19284,897.0058079236672,40.758996559618005,-73.96865397691727,2016
1117,E 55 St & Lexington Ave,2023.0,13746,898.0551433144187,40.7596808500072,-73.97031365998743,2016
1118,E 56 St & Madison Ave,137.0,17091,950.4600081914458,40.76162799999102,-73.97292399998163,2016
1119,E 58 St & 1 Ave,3243.0,9014,956.3375859773686,40.75892386377515,-73.96226227283478,2016
1120,E 58 St & 3 Ave,305.0,31050,867.4680193236715,40.76095756001787,-73.96724467000432,2016
1121,E 59 St & Madison Ave,3132.0,16659,1051.0149468755628,40.763505319992554,-73.97109242996812,2016
1122,E 6 St & Avenue B,317.0,27446,856.6820301683306,40.724537339993255,-73.98185423995935,2016
1123,E 6 St & Avenue D,411.0,12985,949.9705044281864,40.72228087000563,-73.97668709000526,2016
1124,E 60 St & York Ave,2022.0,7655,1171.1621162638799,40.759107000000284,-73.95922299999373,2016
1125,E 61 St & Park Ave,3264.0,5340,1113.1464419475656,40.76421007168538,-73.96910458803177,2016
1126,E 65 St & 2 Ave,3376.0,8,682.375,40.76471851944339,-73.96222069859505,2016
1127,E 66 St & Madison Ave,3355.0,711,1449.324894514768,40.76800889306007,-73.96845281124116,2016
1128,E 67 St & Park Ave,3231.0,13659,1037.8597261878615,40.76780080148565,-73.96592080593109,2016
1129,E 68 St & 3 Ave,3131.0,5739,801.2103153859557,40.76712840350026,-73.96224617958069,2016
1130,E 68 St & Madison Ave,3359.0,719,1127.058414464534,40.76915720000028,-73.9670346400011,2016
1131,E 7 St & Avenue A,432.0,39078,828.0309381237525,40.72621787997605,-73.98379854997872,2016
1132,E 71 St & 2 Ave,3153.0,10395,1319.534583934584,40.768175467426964,-73.95910263061523,2016
1133,E 72 St & Park Ave,3139.0,14229,1221.1198959870687,40.77118287539431,-73.96409422159195,2016
1134,E 72 St & York Ave,3156.0,27035,992.0907342334011,40.766638139983435,-73.95348295994619,2016
1135,E 74 St & 1 Ave,3372.0,524,969.0400763358779,40.768973800000474,-73.95482272999959,2016
1136,E 75 St & 3 Ave,3135.0,15712,1001.2760947046843,40.77112927000369,-73.95772297002583,2016
1137,E 76 St & Park Ave,3378.0,1112,1159.2841726618706,40.77376299999954,-73.96222087999931,2016
1138,E 77 St & 3 Ave,3154.0,10915,850.6452588181402,40.77314235999247,-73.95856158001052,2016
1139,E 77 St & Park Ave,3138.0,6454,1204.701270529904,40.77440545500707,-73.96175265312193,2016
1140,E 80 St & 2 Ave,3238.0,10037,999.9831622994918,40.773913902387484,-73.9543953537941,2016
1141,E 81 St & 3 Ave,3146.0,11265,1136.9906790945406,40.775730339997345,-73.9567526000043,2016
1142,E 81 St & Park Ave,3144.0,6365,1203.8974076983504,40.7767770199935,-73.95900969999241,2016
1143,E 81 St & York Ave,3151.0,13245,1026.1743299358247,40.77283839998984,-73.94989232998934,2016
1144,E 84 St & 1 Ave,3148.0,15108,1122.1288721207306,40.77565541000976,-73.95068614999774,2016
1145,E 84 St & Park Ave,3145.0,25031,1461.8907354879948,40.77862688001904,-73.95772072998905,2016
1146,E 85 St & 3 Ave,3147.0,28746,1012.2297710985877,40.77801202998134,-73.95407149004001,2016
1147,E 85 St & York Ave,3150.0,14163,1065.468191767281,40.775369049991774,-73.94803392001674,2016
1148,E 88 St & 1 Ave,3288.0,3294,1082.7896174863388,40.77830099999903,-73.9488133999986,2016
1149,E 88 St & Park Ave,3284.0,1898,1061.6106427818756,40.781410700190435,-73.95595908164978,2016
1150,E 89 St & 3 Ave,3286.0,3383,1033.2122376588827,40.78062839999953,-73.95216670000235,2016
1151,E 89 St & York Ave,3290.0,2311,893.3872782345305,40.777945299997896,-73.94604099999883,2016
1152,E 9 St & Avenue C,394.0,26154,851.482870688996,40.72521310998698,-73.97768751997876,2016
1153,E 91 St & 2 Ave,3305.0,3371,1204.1417976861464,40.781122299344474,-73.94965589046478,2016
1154,E 91 St & Park Ave,3294.0,2176,1212.9719669117646,40.78350160000155,-73.95532700000257,2016
1155,E 95 St & 3 Ave,3325.0,2082,1051.391930835735,40.78490319999934,-73.95050300000001,2016
1156,E 97 St & 3 Ave,3309.0,821,1066.9013398294762,40.7859200999995,-73.94860293999957,2016
1157,E 97 St & Madison Ave,3336.0,3075,1201.9658536585366,40.7878009999988,-73.95355899999511,2016
1158,East End Ave & E 86 St,3157.0,7718,1568.81070225447,40.77518614999159,-73.94446054000483,2016
1159,Elizabeth St & Hester St,263.0,31545,1004.6122047868125,40.717427396917735,-73.99630621585294,2016
1160,Emerson Pl & Myrtle Ave,354.0,5969,1117.7366393030659,40.69363136999901,-73.96223558000744,2016
1161,FDR Drive & E 35 St,501.0,27129,1175.6291053853809,40.74421899998733,-73.97121214003667,2016
1162,Forsyth St & Broome St,531.0,33140,969.3347012673506,40.7189390400042,-73.992662880055,2016
1163,Forsyth St & Canal St,412.0,23217,1042.657621570401,40.71581550000651,-73.99422366002425,2016
1164,Franklin Ave & Myrtle Ave,372.0,3074,1552.9297332465842,40.69452800000346,-73.95808899999876,2016
1165,Franklin St & Dupont St,3117.0,5969,950.0313285307421,40.735639999999066,-73.95866000000305,2016
1166,Franklin St & W Broadway,79.0,20713,979.1771351325254,40.719115520010405,-74.00666661001361,2016
1167,Front St & Gold St,418.0,6110,1038.6040916530278,40.70224000000569,-73.98257799999637,2016
1168,Front St & Maiden Ln,351.0,16884,1246.2854773750296,40.705309539999504,-74.00612571998958,2016
1169,Front St & Washington St,2000.0,16373,1390.8984303426373,40.70255088001742,-73.98940236002602,2016
1170,Frost St & Meeker St,3091.0,3398,900.2895821071219,40.71764000000111,-73.94881999999657,2016
1171,Fulton St & Broadway,319.0,18443,1114.2572249634009,40.71106600000888,-74.00944699999059,2016
1172,Fulton St & Clermont Ave,397.0,6200,1110.9506451612904,40.68415747999676,-73.96922273000928,2016
1173,Fulton St & Grand Ave,365.0,5635,2269.79041703638,40.68223166000088,-73.96145830000407,2016
1174,Fulton St & Rockwell Pl,243.0,6266,1112.812958825407,40.68822599999851,-73.97938199999372,2016
1175,Fulton St & Utica Ave,3042.0,3061,2560.96308395949,40.6794267999976,-73.92989110000147,2016
1176,Fulton St & Washington Ave,384.0,11272,1008.9415365507452,40.68304799999278,-73.96491500001136,2016
1177,Fulton St & William St,316.0,17828,980.6765200807719,40.70955957999548,-74.00653609002606,2016
1178,Garfield Pl & 8 Ave,3358.0,239,741.63179916318,40.67119780000015,-73.97484126000002,2016
1179,Graham Ave & Conselyea St,3086.0,10837,769.5006920734521,40.71514300000524,-73.9445070000062,2016
1180,Graham Ave & Grand St,3081.0,4432,1387.6055956678701,40.71186300000209,-73.9440240000029,2016
1181,Graham Ave & Herbert St,3095.0,3757,1275.2398190045249,40.71929301000122,-73.94500378999811,2016
1182,Graham Ave & Withers St,3094.0,4488,757.2972370766488,40.71698110000334,-73.94485917999978,2016
1183,Grand Army Plaza & Central Park S,281.0,42941,1606.459025174076,40.76439710002396,-73.97371465002527,2016
1184,Grand Army Plaza & Plaza St West,3349.0,1182,1221.4297800338409,40.6729678999988,-73.97087983999954,2016
1185,Grand St & Elizabeth St,3435.0,25,597.2,40.71882200000002,-73.99595999999998,2016
1186,Grand St & Greene St,2010.0,23563,1067.1451852480584,40.72165481000951,-74.0023473699768,2016
1187,Grand St & Havemeyer St,471.0,10749,947.9365522374175,40.71286844000676,-73.95698119000743,2016
1188,Great Jones St,229.0,49123,749.409115892759,40.72743423002487,-73.99379024993353,2016
1189,Greene Ave & Nostrand Ave,3055.0,3037,982.1254527494237,40.6883337000026,-73.95091600000147,2016
1190,Greene Ave & Throop Ave,3054.0,2379,1646.9857082807903,40.68949319999958,-73.94206100000054,2016
1191,Greenpoint Ave & Manhattan Ave,3113.0,9690,788.1912280701754,40.730259999996875,-73.9539400000032,2016
1192,Greenwich Ave & 8 Ave,284.0,62992,940.5352425704851,40.73901691209842,-74.00263761025833,2016
1193,Greenwich Ave & Charles St,383.0,33611,848.1904138526078,40.735238000030094,-74.0002709999773,2016
1194,Greenwich St & Hubert St,3436.0,28,599.1428571428571,40.721319,-74.01006499999995,2016
1195,Greenwich St & N Moore St,329.0,18147,907.8600870667328,40.720434109998614,-74.0102060900311,2016
1196,Greenwich St & North Moore St,329.0,13384,879.0369844590556,40.72015227022848,-74.01036500930786,2016
1197,Greenwich St & W Houston St,347.0,40717,1104.4970896677064,40.72884600002691,-74.00859099999121,2016
1198,Greenwich St & Warren St,147.0,36788,980.8500869848864,40.71542197000228,-74.01121977996979,2016
1199,Halsey St & Tompkins Ave,3047.0,3174,2203.7775677378704,40.68236869999966,-73.94411800000589,2016
1200,Hancock St & Bedford Ave,436.0,3691,2088.3145489027365,40.68216563999901,-73.95399025999647,2016
1201,Hanson Pl & Ashland Pl,3429.0,2734,725.7878566203365,40.685068073082626,-73.97790759801863,2016
1202,Hanson Pl & St Felix St,3222.0,15253,933.3244607618174,40.68515959988357,-73.97711366415024,2016
1203,Harrison St & Hudson St,249.0,14775,1208.0927918781726,40.71870987000632,-74.00900089998969,2016
1204,Henry St & Atlantic Ave,157.0,11116,1049.3201691255847,40.690892720008776,-73.99612349001019,2016
1205,Henry St & Bay St,3330.0,256,1033.39453125,40.672505799999946,-74.00494695000049,2016
1206,Henry St & Degraw St,3315.0,1426,968.3786816269285,40.68475139999851,-73.99917254000209,2016
1207,Henry St & Grand St,502.0,20145,836.0824025812857,40.7142150000134,-73.98134599998721,2016
1208,Henry St & Poplar St,407.0,5305,1203.0312912346842,40.70046900000254,-73.99145400000245,2016
1209,Henry St & W 9 St,3395.0,166,1810.7951807228915,40.67637439999999,-74.00324956999987,2016
1210,Hicks St & Montague St,406.0,10523,1048.8900503658651,40.69512844999639,-73.99595064998991,2016
1211,Hope St & Union Ave,3082.0,7806,993.8033563925186,40.71167351000411,-73.95141312001365,2016
1212,Howard St & Centre St,268.0,27219,936.6074065909843,40.719105370000186,-73.99973337001892,2016
1213,Hoyt St & Warren St,3421.0,427,948.0046838407494,40.684354900000145,-73.98901629000031,2016
1214,Hudson St & Reade St,146.0,19605,946.0824789594491,40.71625008000408,-74.00910590000537,2016
1215,Humboldt St & Varet St,3068.0,4030,1792.6044665012407,40.70317240000074,-73.94063600000753,2016
1216,Huron St & Franklin St,3116.0,8980,1107.4391982182628,40.73265999999653,-73.95825999999352,2016
1217,India St & East River,3114.0,2749,799.2870134594398,40.73165140999826,-73.96161892000188,2016
1218,India St & Manhattan Ave,3115.0,8170,991.9383108935128,40.73232194000755,-73.95508579999145,2016
1219,Jackson Ave & 46 Rd,3121.0,3257,1134.0015351550508,40.74524767999824,-73.94733275999907,2016
1220,Jay St & Tech Pl,392.0,9288,1440.6185400516795,40.69506499999698,-73.98716699999731,2016
1221,John St & William St,376.0,15395,932.7231568691134,40.70862143999212,-74.00722155999433,2016
1222,Johnson St & Gold St,261.0,9347,1111.0055632823367,40.69474881000699,-73.9836246400021,2016
1223,Kane St & Clinton St,3308.0,1004,761.4472111553785,40.686175800000676,-73.99645294999945,2016
1224,Kent Ave & N 7 St,3022.763443618022,23394,1181.2413866803454,40.720390057984794,-73.96163247103627,2016
1225,Kent Ave & S 11 St,282.0,11234,1108.1356596047713,40.70775065532832,-73.96840276188624,2016
1226,KentAve&N7 St,3104.0,1433,935.616189811584,40.72057658000101,-73.96150224999742,2016
1227,Kingston Ave & Herkimer St,3041.0,1918,3136.9212721584986,40.678906790000255,-73.94142771000041,2016
1228,Kiosk in a box Deployment,3266.0,7,5601.0,40.70861098096821,-73.92850399017334,2016
1229,Kiosk in a box Motivate,3245.0,141,297.4326241134752,40.6466778988979,-74.01630342006682,2016
1230,Kosciuszko St & Nostrand Ave,3056.0,2438,1400.03486464315,40.69072548999977,-73.95133464999802,2016
1231,Kosciuszko St & Tompkins Ave,3057.0,3266,1075.9115125535823,40.6912825799982,-73.94524160000533,2016
1232,LaGuardia Pl & W 3 St,161.0,42047,847.5290983898971,40.729170250007044,-73.9981023100744,2016
1233,Lafayette Ave & Classon Ave,364.0,6636,902.0,40.68900442999689,-73.96023854000862,2016
1234,Lafayette Ave & Fort Greene Pl,274.0,7894,943.9769445148214,40.68691864999745,-73.97668199998922,2016
1235,Lafayette Ave & St James Pl,399.0,7133,1207.577176503575,40.68851534000268,-73.96476280001016,2016
1236,Lafayette St & E 8 St,293.0,47744,739.5040633378017,40.73028665996478,-73.99076469998012,2016
1237,Lafayette St & Jersey St,773.2026618916535,37417,916.1931207739798,40.72451879378571,-73.99571170538057,2016
1238,Lafayette St & Jersey St N,250.0,4249,791.2158154859967,40.724560889998074,-73.99565292999729,2016
1239,Laight St & Hudson St,248.0,8574,1068.6404245393048,40.721853789994256,-74.00771779000236,2016
1240,Lawrence St & Willoughby St,323.0,16293,1014.5064751733873,40.692361779987465,-73.98631745998001,2016
1241,Lefferts Pl & Franklin Ave,396.0,6644,1479.9540939193257,40.680342423000795,-73.95576893920932,2016
1242,Leonard St & Bayard St,3098.0,4330,1146.35311778291,40.719279999998896,-73.94861000000195,2016
1243,Leonard St & Boerum St,3072.0,2899,1076.4936184891342,40.70583339000206,-73.94644577999814,2016
1244,Leonard St & Church St,320.0,19814,938.8746845664682,40.71757099998883,-74.00554900002754,2016
1245,Leonard St & Grand St,3079.0,5778,1056.0472481827621,40.71103537000418,-73.94714303000336,2016
1246,Leonard St & Manhattan Ave,3099.0,3061,655.3962757268866,40.72152240339,-73.94898265600203,2016
1247,Leonard St & Meeker Ave,3089.0,2192,802.7276459854014,40.71731840385499,-73.9482021331787,2016
1248,Lewis Ave & Decatur St,3043.0,1603,1563.6150966936993,40.68145979999872,-73.934903000001,2016
1249,Lewis Ave & Kosciuszko St,3058.0,2973,1700.523713420787,40.69237073999854,-73.93705427999618,2016
1250,Lewis Ave & Madison St,3052.0,4517,1326.9911445649768,40.68631200000316,-73.93577500000163,2016
1251,Lexington Ave & Classon Ave,120.0,5189,926.0204278280979,40.686767929997536,-73.95928167999956,2016
1252,Lexington Ave & E 24 St,537.0,46627,750.0828704398739,40.74025878002398,-73.98409214006976,2016
1253,Lexington Ave & E 29 St,540.0,33871,784.6892917244841,40.74311555378092,-73.98215353488922,2016
1254,Lexington Ave & E 63 St,3155.0,16875,865.0076444444444,40.764400230011745,-73.96648976998864,2016
1255,Liberty St & Broadway,195.0,27972,1024.0120835120836,40.70905623002239,-74.01043382002923,2016
1256,Lispenard St & Broadway,257.0,22538,886.0796876386547,40.719392259985746,-74.00247213996707,2016
1257,Little West St & 1 Pl,2008.0,38104,1430.9495853453705,40.70569253998584,-74.01677684998356,2016
1258,Lorimer St & Broadway,3069.0,2549,919.6241663397411,40.70411791000143,-73.9481859499962,2016
1259,MacDougal St & Prince St,128.0,44568,920.843295638126,40.72710258001146,-74.00297087993391,2016
1260,MacDougal St & Washington Sq,252.0,26560,824.692093373494,40.73226397998895,-73.99852204998335,2016
1261,Macon St & Nostrand Ave,437.0,8372,1477.1747491638796,40.680983385402286,-73.95004797588402,2016
1262,Madison Ave & E 82 St,3362.0,34,1259.0,40.77813139999997,-73.96069399,2016
1263,Madison Ave & E 99 St,3345.0,1512,1165.1011904761904,40.78948541553146,-73.9524292945862,2016
1264,Madison St & Clinton St,340.0,13395,864.4948114968272,40.71269041999379,-73.98776322999191,2016
1265,Madison St & Montgomery St,291.0,9780,958.2299591002045,40.71312600000232,-73.98484399999596,2016
1266,Maiden Ln & Pearl St,264.0,16525,1086.5713767019668,40.707064559998244,-74.00731852999891,2016
1267,Marcus Garvey Blvd & Macon St,3046.0,2456,2204.370928338762,40.68260099999791,-73.93803700000394,2016
1268,Marcy Ave & Lafayette Ave,3053.0,1910,1145.0178010471204,40.69008149999862,-73.94791499999782,2016
1269,Marcy Ave & MacDonough St,3229.0,394,772.8857868020305,40.680617684554726,-73.94624948501588,2016
1270,Market St & Cherry St,408.0,11471,960.7963560282451,40.71076227999431,-73.9940039799886,2016
1271,McGuinness Blvd & Eagle St,3118.0,6966,874.9784668389319,40.735550000003556,-73.95283999999484,2016
1272,McKibbin St & Manhattan Ave,3070.0,2550,827.2807843137255,40.70510917999862,-73.94407278999975,2016
1273,Mercer St & Bleecker St,2499.620699248818,21566,906.1482426040991,40.726992710406414,-73.99670823269474,2016
1274,Mercer St & Bleecker St S,375.0,75,652.2266666666667,40.726794539999936,-73.99695093999989,2016
1275,Mercer St & Spring St,303.0,23924,1091.2445243270356,40.72362737998536,-73.99949600996501,2016
1276,Meserole Ave & Manhattan Ave,3110.0,9651,720.7445860532588,40.72708584000063,-73.9529911699944,2016
1277,Metropolitan Ave & Bedford Ave,539.0,17955,1126.029351155667,40.71534824999981,-73.96024115998142,2016
1278,Metropolitan Ave & Meeker Ave,3087.0,9951,784.5232639935684,40.7141331100091,-73.9523438599841,2016
1279,Milton St & Franklin St,3112.0,15674,839.9231848921781,40.729060000002804,-73.9577899999989,2016
1280,Monroe St & Bedford Ave,344.0,5108,941.8310493343774,40.685144299997816,-73.9538090400011,2016
1281,Monroe St & Classon Ave,289.0,3289,945.1781696564306,40.68456829999928,-73.95881080999972,2016
1282,Monroe St & Tompkins Ave,3241.0,3026,1416.215796430932,40.68620300000166,-73.94469400000352,2016
1283,Montague St & Clinton St,3246.0,8420,1180.8307600950118,40.69428114139149,-73.99230033159256,2016
1284,Montrose Ave & Bushwick Ave,3074.0,8652,1319.8640776699028,40.70767788000595,-73.94016171001172,2016
1285,Mott St & Prince St,251.0,41081,983.795428543609,40.72317957996345,-73.99480012000548,2016
1286,Murray St & West St,309.0,20049,1182.706718539578,40.71497870000822,-74.01301199997515,2016
1287,Myrtle Ave & Lewis Ave,3064.0,6453,1329.3351929335192,40.6968196299931,-73.93756926000314,2016
1288,Myrtle Ave & Marcy Ave,3062.0,3022,815.558901389808,40.695398170002534,-73.94954907999708,2016
1289,Myrtle Ave & St Edwards St,245.0,4124,1094.9418040737148,40.69327017999818,-73.97703874000433,2016
1290,N 11 St & Wythe Ave,3103.0,7514,1258.5983497471386,40.72153267000063,-73.9578235700026,2016
1291,N 12 St & Bedford Ave,3101.0,8321,1014.3559668309098,40.72079821000382,-73.95484711999131,2016
1292,N 15 St & Wythe Ave,3105.0,3154,814.861128725428,40.72405499999896,-73.95573600000301,2016
1293,N 6 St & Bedford Ave,3093.0,23220,917.9886735572782,40.717451689997795,-73.95850939000867,2016
1294,N 8 St & Driggs Ave,3090.0,20617,836.4694669447543,40.717745919980935,-73.9560009599816,2016
1295,N Henry St & Richardson St,3097.0,1990,585.6708542713568,40.719215849998015,-73.94244689999803,2016
1296,NYCBS Depot - FAR,3017.0,3,22982.666666666668,40.751483,-73.996764,2016
1297,NYCBS Depot - PIT,3250.0,17,1271.2941176470588,40.71690978045966,-73.98383796215056,2016
1298,NYCBS Depot - SSP,255.0,487,3436.854209445585,40.646767999999916,-74.01651000000062,2016
1299,NYCBS Depot - STY,3219.0,107,1175.196261682243,40.72919300000004,-73.97665500000016,2016
1300,Nassau Ave & Newell St,3100.0,5626,862.5959829363669,40.7248125644042,-73.94752621650694,2016
1301,Nassau Ave & Russell St,3108.0,10555,796.5744197063003,40.72557000000606,-73.94434000000871,2016
1302,Nassau St & Navy St,144.0,5247,2126.2208881265483,40.698398949994775,-73.98068913999445,2016
1303,Norfolk St & Broome St,311.0,20426,843.5882208949379,40.71722740001287,-73.98802084002396,2016
1304,Norman Ave & Leonard St,3111.0,5874,895.1634320735444,40.725848300002625,-73.95064892999542,2016
1305,Nostrand Ave & Myrtle Ave,3063.0,1822,881.8990120746432,40.695270080001436,-73.95238108000088,2016
1306,Old Fulton St,217.0,18824,1931.2196132596684,40.70277158998436,-73.99383604999193,2016
1307,Old Slip & Front St,337.0,13592,1351.2978958210713,40.70379920000817,-74.00838676001271,2016
1308,PABT Valet,3236.0,2477,769.5337101332257,40.75898481399498,-73.99379968643187,2016
1309,Pacific St & Nevins St,3412.0,355,845.8394366197183,40.68537610000018,-73.98302135999985,2016
1310,Park Ave & Marcus Garvey Blvd,3179.0,1630,1483.5656441717792,40.69861700000048,-73.94134200000182,2016
1311,Park Ave & St Edwards St,119.0,1866,1431.5182207931405,40.696089409999765,-73.97803415000084,2016
1312,Pearl St & Anchorage Pl,414.0,10033,1407.202631316655,40.702818579990456,-73.98765761999157,2016
1313,Pearl St & Hanover Square,415.0,17038,1163.8552647024298,40.70471770001151,-74.0092602700233,2016
1314,Peck Slip & Front St,279.0,26253,1281.1355273683007,40.70787299997876,-74.00166999996947,2016
1315,Penn Station Valet,3230.0,44185,926.6483421975784,40.75128359696802,-73.99692445993422,2016
1316,Perry St & Bleecker St,247.0,20508,943.178271893895,40.73535397998788,-74.00483090997234,2016
1317,Pershing Square North,519.0,111892,852.6698423479784,40.751873000001865,-73.97770600015075,2016
1318,Pershing Square South,517.0,33357,879.3855262763437,40.75158099999981,-73.9779099999467,2016
1319,Pier 40 - Hudson River Park,3256.0,21325,1196.7894958968348,40.72771407779401,-74.01129573583603,2016
1320,Pike St & E Broadway,295.0,18211,780.9773763110209,40.714066670009956,-73.9929391099876,2016
1321,Pike St & Monroe St,331.0,9578,886.4492587178952,40.71173107000766,-73.99193043001351,2016
1322,Pioneer St & Richards St,3342.0,126,15891.944444444445,40.67777480000005,-74.0094613000001,2016
1323,Pioneer St & Van Brunt St,3344.0,374,1437.235294117647,40.679043000000085,-74.01116900000036,2016
1324,Pitt St & Stanton St,400.0,6536,955.3309363525092,40.71926081000119,-73.98178024000838,2016
1325,Plaza St West & Flatbush Ave,3418.0,1669,1231.6854403834632,40.675020700000424,-73.97111472999772,2016
1326,President St & Henry St,3388.0,739,920.4654939106902,40.68280030000022,-73.99990419000055,2016
1327,Prospect Park West & 8 St,3300.0,1285,1294.5151750972764,40.66514681533762,-73.97637605667114,2016
1328,Prospect Pl & 6 Ave,3415.0,1293,1033.091260634184,40.67933069999921,-73.97519522999944,2016
1329,Pulaski St & Marcus Garvey Blvd,3059.0,1397,798.5561918396564,40.693398199999024,-73.93987699999816,2016
1330,Putnam Ave & Nostrand Ave,3048.0,2040,2966.786274509804,40.68402000000053,-73.94977000000341,2016
1331,Putnam Ave & Throop Ave,3050.0,2753,1177.4140937159461,40.68515320000005,-73.94111000000495,2016
1332,Queens Plaza North & Crescent St,3129.0,13672,1325.1328993563488,40.75110165000232,-73.94073717002208,2016
1333,Railroad Ave & Kay Ave,2005.0,455,3905.912087912088,40.70531194000031,-73.97100055999931,2016
1334,Reade St & Broadway,330.0,17535,918.1317365269462,40.71450451000726,-74.00562788997868,2016
1335,Reed St & Van Brunt St,3353.0,1011,1917.9010880316519,40.674784399999034,-74.0161284700006,2016
1336,Richards St & Delavan St,3393.0,241,1293.7800829875519,40.67943269999998,-74.00785041,2016
1337,Richardson St & N Henry St,3430.0,540,641.1148148148148,40.71907891179578,-73.94223690032959,2016
1338,Riverside Blvd & W 67 St,3173.0,22002,1373.999772747932,40.77750702752831,-73.98888587951659,2016
1339,Riverside Dr & W 104 St,3331.0,2373,1678.794774546987,40.80134340000128,-73.97114574390139,2016
1340,Riverside Dr & W 72 St,3166.0,16349,1424.020184720778,40.78057799010932,-73.98562431335448,2016
1341,Riverside Dr & W 78 St,3178.0,14218,1567.986073990716,40.7841447199982,-73.98362492001068,2016
1342,Riverside Dr & W 82 St,3169.0,16659,1695.5162974968484,40.78720868999514,-73.98128127002018,2016
1343,Riverside Dr & W 91 St,3291.0,2407,1471.5230577482344,40.79337179999886,-73.9768511499967,2016
1344,Rivington St & Chrystie St,473.0,23529,956.3186280759913,40.72110063000535,-73.99192539998664,2016
1345,Rivington St & Ridge St,349.0,13548,915.6327871272513,40.71850210999015,-73.98329859002709,2016
1346,Roebling St & N 4 St,3085.0,6139,1114.9125264701092,40.71468999999531,-73.95738999999674,2016
1347,S 3 St & Bedford Ave,481.0,12681,1123.840864285151,40.71260486000669,-73.96264402999239,2016
1348,S 4 St & Rodney St,3080.0,4785,859.7291536050157,40.70934000000112,-73.95607999999568,2016
1349,S 4 St & Wythe Ave,460.0,16196,1112.1050876759693,40.71285887000582,-73.96590294000121,2016
1350,S 5 Pl & S 4 St,532.0,24934,1565.3873425844229,40.71045100001475,-73.96087600004765,2016
1351,S Portland Ave & Hanson Pl,353.0,5388,1077.9018188567186,40.68539567000481,-73.9743145799919,2016
1352,SSP Tech Workshop,3040.0,8,105924.75,40.646678,-74.016263,2016
1353,Sands St & Navy St,2001.0,2498,927.9227381905524,40.69977300000026,-73.97992699999985,2016
1354,Schermerhorn St & Court St,3242.0,10975,1489.113257403189,40.69102925678775,-73.99183362722397,2016
1355,Scholes St & Manhattan Ave,3076.0,4218,1489.4613560929351,40.708703679995814,-73.94486250000314,2016
1356,Shevchenko Pl & E 7 St,300.0,21777,756.5561372089819,40.72814499997712,-73.99021399999133,2016
1357,Smith St & 3 St,3384.0,592,715.089527027027,40.67872419999943,-73.99599098999948,2016
1358,Smith St & 9 St,3398.0,785,940.3834394904459,40.67469569999963,-73.99785767999904,2016
1359,Soissons Landing,3254.0,5850,2198.8353846153846,40.69231660719341,-74.01486575603484,2016
1360,South End Ave & Liberty St,3002.0,56395,1177.62521500133,40.71151200000649,-74.01575599992805,2016
1361,South St & Gouverneur Ln,315.0,24962,1440.7274256870444,40.703553769992844,-74.0067022699584,2016
1362,South St & Whitehall St,259.0,19293,1476.7744259576011,40.70122128000317,-74.01234217997705,2016
1363,Spruce St & Nassau St,224.0,17048,1132.5869310183014,40.71146363998725,-74.00552427000338,2016
1364,St James Pl & Oliver St,308.0,14921,866.7650961731788,40.713079160002984,-73.99851192999664,2016
1365,St James Pl & Pearl St,82.0,8711,1217.8718861209964,40.71117416000496,-74.0001654499997,2016
1366,St Marks Pl & 1 Ave,438.0,25284,924.3514871064705,40.72779125999671,-73.98564944998672,2016
1367,St Marks Pl & 2 Ave,236.0,40695,822.8527583241184,40.72841860002967,-73.9871395599691,2016
1368,Stagg St & Union Ave,3077.0,6687,928.2205772394198,40.708770839998564,-73.95095258999201,2016
1369,Stanton St & Chrystie St,265.0,32015,926.7522723723255,40.722293460024126,-73.991475350018,2016
1370,Stanton St & Mangin St,341.0,11107,1009.4738453227694,40.7178214300043,-73.97628939000379,2016
1371,State St & Smith St,310.0,13668,1215.1535703833772,40.68926941999492,-73.98912866998123,2016
1372,Suffolk St & Stanton St,410.0,35650,1022.0325666199159,40.7206644199964,-73.98517976998242,2016
1373,Sullivan St & Washington Sq,336.0,29757,862.5068387270222,40.73047746997948,-73.99906064994568,2016
1374,Throop Ave & Myrtle Ave,3061.0,1379,1597.9862218999274,40.696229369999635,-73.94371094000141,2016
1375,Tompkins Ave & Hopkins St,3066.0,2981,1389.9329084199933,40.69957608000181,-73.94708417000257,2016
1376,Union Ave & Jackson St,3088.0,4768,963.425755033557,40.71607510000271,-73.95202899999579,2016
1377,Union Ave & N 12 St,3096.0,9317,921.1975957926371,40.719240000004625,-73.95241999998963,2016
